# s=50 S=60
# time_s	level
88971.852	36
88971.852	35
89012.589	34
89065.751	33
89251.268	32
89251.268	31
89335.245	30
89335.245	29
89483.039	28
89506.257	27
89605.938	26
89605.938	25
89642.097	24
89881.561	23
89904.555	22
89937.014	21
89955.374	20
90022.922	19
90022.922	18
90475.815	17
90646.073	16
90900.035	15
90918.650	14
91017.165	13
91540.280	33
91632.473	32
91755.547	31
91755.547	30
91755.547	29
91825.795	28
91825.795	27
91977.451	26
91977.451	25
91977.451	24
91977.451	23
91977.451	22
92036.391	21
92062.468	20
92095.571	19
92146.219	18
92151.209	38
92183.157	37
92198.146	36
92334.352	35
92334.352	34
92643.771	33
92696.566	32
92753.594	31
92768.587	30
92768.587	29
93266.914	28
93266.914	27
93436.840	26
93608.814	25
93608.814	24
93772.591	23
94211.617	22
94356.724	21
94356.724	20
94356.724	19
94364.576	18
94390.046	17
94419.667	16
94438.513	15
94468.798	14
94468.798	13
94509.573	12
94514.137	11
94514.137	10
94626.615	9
94626.615	8
94674.833	7
94720.055	6
94720.055	5
94777.620	4
94791.692	3
94874.168	23
95097.818	22
95097.818	21
95231.805	35
95276.442	34
95276.442	33
95552.464	32
95702.026	31
95877.486	30
96094.366	29
96198.854	28
96215.828	27
96431.405	26
96431.405	25
96529.880	24
96918.127	23
97065.380	22
97138.367	21
97138.367	20
97277.487	19
97328.543	18
97507.019	17
97630.818	16
97734.253	15
97734.253	14
97803.479	13
98060.106	12
98118.929	11
98118.929	10
98442.746	9
98741.530	8
98741.530	7
98814.079	6
98993.660	5
99036.013	4
99036.013	3
99073.432	2
99173.608	1
99173.608	0
99247.395	0
99283.119	20
99578.497	19
99592.235	18
99813.534	17
99832.127	16
99840.730	36
99865.543	35
100348.582	34
100348.582	33
100592.542	32
100675.444	31
100790.963	30
100824.110	29
100832.830	28
100921.585	27
101128.566	26
101128.566	25
101235.870	24
101235.870	23
101433.989	22
101809.378	21
101809.378	20
101825.440	30
102045.817	50
102072.818	49
102189.637	48
102189.637	47
102189.637	46
102235.544	45
102490.287	44
102792.299	43
102926.195	42
103023.476	41
103108.304	40
103182.246	39
103202.757	38
103212.572	37
103360.648	36
103463.466	35
103463.466	34
103533.990	33
103701.626	32
103701.626	31
103715.542	30
103871.784	29
103919.920	28
104042.884	27
104042.884	26
104042.884	25
104862.746	24
104862.746	23
104975.418	22
105373.600	21
105392.943	20
105396.991	19
105396.991	18
105396.991	17
105566.643	16
105727.134	15
105763.592	35
105847.868	34
105879.770	33
106021.449	32
106021.449	31
106021.449	30
106304.764	45
106359.187	44
106558.454	43
106643.667	42
106925.578	41
107023.263	40
107023.263	39
107044.925	38
107212.996	37
107212.996	36
107272.123	35
107610.942	34
107897.972	33
108281.373	32
108701.895	31
108849.939	30
108849.939	29
109475.649	28
109690.571	27
109762.095	26
109844.822	25
109884.002	24
109911.481	23
109993.713	43
110012.264	42
110080.490	41
110249.098	48
110310.191	47
110713.245	46
110793.246	45
110896.795	44
110934.014	43
111246.098	42
111531.096	41
111846.699	40
111846.699	39
111887.066	38
111929.245	37
111976.105	36
111992.449	35
112024.894	34
112190.660	33
112379.501	32
112379.501	31
112459.647	30
112660.966	29
112660.966	28
112660.966	27
112660.966	26
112817.818	25
112924.042	24
113014.588	23
113014.588	22
113024.851	21
113150.924	40
113593.723	39
114062.955	38
114105.079	37
114176.964	36
114176.964	35
114485.115	34
114485.115	33
114552.526	32
114552.526	31
114639.673	30
114667.794	29
114737.073	28
114774.636	27
114985.026	26
115059.577	25
115108.015	24
115394.669	23
115394.669	22
115721.588	21
115739.999	20
115822.066	19
115918.640	18
116021.622	38
116181.254	37
116362.280	53
116495.138	52
116835.423	51
116835.423	50
116835.423	49
116937.312	48
116937.312	47
117203.821	46
117203.821	45
117203.821	44
117203.821	43
117554.932	42
117738.802	41
117933.840	40
117958.734	39
118147.809	38
118571.053	37
118571.053	36
118673.757	35
118755.324	34
118755.324	33
119030.082	32
119170.247	31
119329.826	30
119329.826	29
119414.766	28
119532.189	27
119662.658	26
119662.658	25
119662.658	24
119662.658	23
119662.658	22
119761.930	29
119793.922	28
119957.118	48
120202.979	47
120202.979	46
120262.556	45
120325.192	44
120367.752	43
120574.674	42
120675.098	41
121287.387	40
121572.976	39
121572.976	38
121687.602	37
121719.779	36
121750.830	35
121813.370	34
121829.749	33
121829.749	32
121861.041	31
121896.404	30
122038.079	29
122327.046	28
122414.334	27
122414.334	26
122414.334	25
122540.337	24
122705.244	23
122705.244	22
123105.971	42
123234.572	41
123236.908	53
123399.579	52
123514.560	51
123605.239	50
123629.785	49
123804.635	48
124158.309	47
124567.564	46
124890.540	45
125094.634	44
125094.634	43
125357.762	42
125571.059	41
125678.002	40
125678.002	39
125784.638	38
125784.638	37
125784.638	36
126240.195	35
126676.017	34
126703.909	38
126755.754	37
126787.095	36
126787.095	35
126925.479	34
127028.918	33
127290.672	53
127332.800	52
127332.800	51
127419.187	50
127474.253	49
127737.345	48
127880.782	47
127889.045	46
128027.801	45
128027.801	44
128094.837	43
128120.014	42
128268.720	41
128376.022	40
128407.938	39
128467.276	38
128467.276	37
128522.813	36
128572.769	35
128828.472	34
128886.635	33
129161.297	32
129215.360	31
129324.825	30
129341.042	29
129680.752	28
129680.752	27
129801.487	26
129864.595	25
129864.595	24
129864.595	23
129878.142	22
129967.123	21
130074.732	20
130393.290	19
130818.955	18
130964.444	17
131100.790	16
131111.085	15
131187.512	14
131187.512	13
131336.534	12
131384.905	11
131426.550	10
131460.702	9
131460.702	8
131494.390	28
131585.680	27
131626.155	26
131909.943	37
131967.850	36
132078.664	35
132113.821	34
132163.652	33
132267.130	32
132319.681	31
132319.681	30
132338.554	29
132374.710	28
132429.746	27
132545.062	26
132545.062	25
132545.062	24
132637.933	23
132655.084	22
132655.084	21
132959.891	20
133048.495	19
133117.544	18
133282.332	17
133282.332	16
133368.499	15
133408.234	14
133522.072	13
133587.203	12
133597.883	11
133807.739	10
133820.480	9
133923.755	8
133996.742	7
133996.742	6
133996.742	5
133996.742	4
134013.149	3
134046.085	2
134168.544	1
134202.435	0
134319.724	0
134319.724	0
134457.333	0
134808.909	2
134899.672	1
134899.672	0
135119.080	0
135334.537	0
135477.504	20
135802.138	40
135832.403	39
135832.403	38
135908.691	37
135934.205	36
136159.852	35
136159.852	34
136571.556	33
136741.875	32
136741.875	31
136741.875	30
136861.761	29
136870.518	28
136893.286	27
136973.990	26
136987.809	25
137530.678	24
137609.340	23
137635.840	43
137777.735	53
137812.786	52
137947.335	51
138032.480	50
138090.775	49
138105.545	48
138177.649	47
138568.151	46
138568.151	45
139045.178	44
139045.178	43
139045.178	42
139106.631	41
139106.631	40
139269.622	39
139365.247	38
139365.247	37
139365.247	36
139365.247	35
139365.247	34
139365.247	33
139393.392	32
139483.932	31
140073.673	30
140073.673	29
140079.323	28
140466.475	27
140466.475	26
140466.475	25
140466.475	24
140784.805	23
140784.805	22
140784.805	21
140792.307	20
140846.106	19
140922.361	18
141753.604	17
141856.567	16
141968.475	28
142007.977	27
142007.977	26
142078.723	46
142094.756	45
142094.756	44
142160.861	43
142263.159	42
142527.722	41
142703.123	40
142977.486	39
143108.647	38
143108.647	37
143333.722	36
143357.577	35
143502.234	34
143615.513	33
143625.012	32
143778.604	31
143778.604	30
143826.364	29
143946.565	28
143946.565	27
143946.565	26
144418.769	25
144594.899	24
144681.076	23
144710.042	22
144806.746	21
144935.582	20
144935.582	19
145139.626	39
145442.808	38
145529.302	37
145741.143	51
145858.243	50
146018.088	49
146126.609	48
146283.431	47
146407.664	46
146671.240	45
146671.240	44
146671.240	43
146678.413	42
146684.385	41
146910.726	40
147070.806	39
147114.507	38
147123.325	37
147181.745	36
147501.924	35
147719.644	34
147989.361	33
147999.078	38
148034.830	37
148139.368	36
148307.118	35
148646.071	34
148646.071	33
148858.881	32
148939.166	31
149016.860	30
149249.039	29
149296.857	28
149346.020	48
149837.765	47
149883.693	46
149883.693	45
149951.915	44
150024.698	43
150024.698	42
150415.665	41
150509.737	40
150509.737	39
150509.737	38
150614.554	37
150614.554	36
150670.685	35
150759.884	34
150759.884	33
150827.665	32
151483.888	31
151483.888	30
151483.888	29
151545.106	28
151738.870	27
151738.870	26
151850.986	25
152255.657	24
152318.326	23
152318.326	22
152338.099	21
152438.472	20
152519.658	19
152625.448	18
152673.129	17
152740.043	16
152764.196	36
153037.554	35
153283.359	34
153448.784	42
153875.231	41
154160.267	40
154389.707	39
154389.707	38
154500.650	37
154620.303	36
154778.393	35
154971.442	34
155162.348	33
155162.348	32
155162.348	31
155220.337	30
155307.121	29
155543.420	28
155710.575	27
155842.747	26
155927.927	31
155979.726	30
156042.104	29
156042.104	28
156042.104	27
156042.104	26
156042.104	25
156167.103	45
156251.911	44
156388.517	43
156388.517	42
156501.768	41
156501.768	40
156501.768	39
156538.395	38
156538.395	37
157217.323	36
157217.323	35
157217.323	34
157236.125	33
157299.739	32
157461.854	31
157461.854	30
157468.702	29
157606.267	28
157787.454	27
157787.454	26
157948.548	25
158013.334	24
158072.276	23
158227.576	22
158265.840	21
158325.634	20
158359.594	19
158553.816	18
158769.729	17
158769.729	16
158867.906	17
159036.402	16
159148.614	15
159206.688	14
159235.293	13
159269.909	12
159281.183	11
159331.363	10
159339.713	9
159630.170	8
159630.170	7
159727.625	6
159853.402	5
160019.256	25
160116.473	24
160116.473	23
160354.185	22
160354.185	21
160354.185	20
160354.185	19
160414.643	18
160460.807	38
160598.864	37
160678.546	36
160811.888	35
160811.888	34
160866.606	33
160866.606	32
160905.898	31
161097.272	30
161104.124	29
161203.319	28
161250.919	27
161250.919	26
161383.014	25
161461.616	24
161970.115	23
162418.499	22
162881.923	39
162964.532	38
162964.532	37
162973.077	36
163029.694	35
163029.694	34
163045.893	33
163206.247	32
163264.336	31
163311.033	30
163427.570	29
163440.875	28
164064.418	27
164064.418	26
164064.418	25
164064.418	24
164167.137	23
164167.137	22
164381.682	42
164465.547	41
164671.518	40
164671.518	39
164671.518	38
164910.027	37
165034.570	36
165034.570	35
166155.961	34
166270.489	33
166437.219	32
166443.525	31
166575.333	30
166602.721	29
166602.721	28
166669.169	27
166669.169	26
166692.506	46
166713.256	45
166748.438	50
166825.507	49
167056.443	48
167056.443	47
167165.229	46
167165.229	45
167402.346	44
167498.330	43
167843.706	42
167843.706	41
167927.017	40
168042.483	39
168369.263	38
168399.631	37
168451.345	36
168526.965	35
168630.071	34
168769.682	33
168801.272	32
168815.164	31
168860.819	30
168898.119	29
168981.646	28
169112.865	27
169327.027	26
169617.331	25
169617.331	24
169730.723	23
169813.496	22
169981.013	21
170216.842	20
170216.842	19
170286.731	18
170329.804	17
170410.911	16
170410.911	15
170833.433	14
170842.355	13
171125.941	12
171338.001	32
171341.405	31
171483.295	30
171510.254	43
171708.043	42
171717.148	41
171995.666	40
172442.788	39
172450.668	38
172699.390	37
172699.390	36
172699.390	35
172761.399	34
172844.591	33
172894.923	32
173543.176	31
173797.962	30
174194.060	50
174547.843	49
174547.843	48
174547.843	47
174583.003	53
174660.451	52
174660.451	51
174660.451	50
174660.451	49
174695.470	48
174695.470	47
174757.005	46
174815.062	45
174815.062	44
175008.615	43
175025.392	42
175058.398	41
175198.848	40
175421.884	39
175479.928	38
175547.901	37
175577.917	36
176103.071	35
176193.020	34
176193.020	33
176653.043	32
176653.043	31
176653.043	30
176775.076	29
176775.076	28
176887.891	27
176931.632	26
177046.629	25
177148.152	32
177290.651	31
177409.021	51
177474.657	50
177636.813	49
177659.817	48
177750.021	47
178417.083	46
178417.083	45
178537.410	44
178547.146	43
178568.495	42
178760.147	41
178905.114	40
178992.610	39
178992.610	38
179049.270	37
179116.115	36
179147.051	35
179363.333	34
179530.806	33
179566.854	32
179586.606	31
179586.606	30
179634.864	29
179634.864	28
179853.264	27
180037.836	26
180271.235	25
180296.774	24
180400.874	23
180495.952	22
180847.652	21
181070.531	20
181070.531	19
181215.290	18
181215.290	17
181215.290	16
181274.627	36
181377.138	35
181401.202	48
181774.002	47
181795.984	46
181864.380	45
181939.220	44
181939.220	43
181957.701	42
182068.660	41
182217.848	40
182580.953	39
182846.625	38
182914.503	37
182914.503	36
182914.503	35
183237.930	34
183237.930	33
183423.445	32
183423.445	31
183423.445	30
183669.485	29
184485.709	49
184518.252	48
184518.252	47
184609.572	46
184609.572	45
184741.055	44
184926.610	54
184980.200	53
184980.200	52
185107.001	51
185107.001	50
185331.667	49
185464.416	48
185482.511	47
185677.150	46
185693.466	45
185693.466	44
185783.380	43
185783.380	42
185783.380	41
185815.622	40
185979.512	39
185979.512	38
186203.212	37
186276.870	36
186472.844	35
186648.226	34
186648.226	33
186815.813	32
187242.448	31
187558.219	30
187558.219	29
187783.193	28
188012.371	27
188012.371	26
188012.371	25
188012.371	24
188012.371	23
188012.371	22
188130.060	21
188130.060	20
188210.761	40
188282.377	39
188336.960	38
188433.902	37
188433.902	36
188433.902	35
188510.465	34
188510.465	33
188553.565	32
188565.772	31
188593.955	39
188642.699	38
188929.822	37
189004.105	36
189365.585	35
189365.585	34
189448.084	33
189448.084	32
190029.350	31
190271.550	30
190271.550	29
190361.306	28
190361.306	27
190504.230	26
190504.230	25
190620.517	24
190643.541	23
190671.503	22
190782.640	21
190782.640	20
190806.530	19
190954.292	18
191326.641	17
191367.540	16
191439.552	15
191674.186	14
191784.662	13
191819.279	12
192065.706	11
192279.030	31
192355.733	30
192672.227	50
192721.857	49
192857.405	48
193098.690	47
193313.439	46
193345.904	45
193671.869	44
193684.323	43
193698.867	42
193848.550	41
193965.457	40
194028.377	39
194028.377	38
194088.407	37
194088.407	36
194170.830	35
194170.830	34
194185.036	33
194219.148	32
194219.148	31
194275.165	30
194275.165	29
194337.693	28
194337.693	27
194357.474	26
194358.244	25
194404.724	24
194431.250	23
194641.805	22
195076.162	21
195280.942	20
195561.220	19
195712.927	18
195712.927	17
195719.647	16
195758.872	15
195817.090	14
195842.474	13
195892.194	33
196017.208	48
196095.132	47
196311.216	46
196488.425	45
196582.415	44
196983.627	43
197058.428	42
197256.870	41
197399.579	40
197399.579	39
197525.480	38
197525.480	37
197949.548	36
198105.905	35
198221.509	34
198306.656	33
198306.656	32
198367.822	31
198719.399	30
198843.369	29
198843.369	28
198843.369	27
199368.532	26
199368.532	25
199368.532	24
199368.532	23
199509.294	22
199526.325	21
199692.034	20
199719.899	24
199737.603	23
199894.959	22
199894.959	21
199964.027	41
200005.722	40
200005.722	39
200005.722	38
200005.722	37
200095.138	36
200095.138	35
200231.177	34
200231.177	33
200231.177	32
200411.414	31
200411.414	30
200411.414	29
200411.414	28
200542.139	27
200542.139	26
200932.377	25
200932.377	24
200932.377	23
201151.037	22
201151.037	21
201173.239	20
201300.207	19
201300.207	18
201427.237	17
201457.632	16
201500.075	15
201531.142	14
201954.223	13
202022.199	12
202470.257	11
202622.156	10
202622.156	9
202819.994	8
202819.994	7
203235.623	6
203329.769	5
203329.769	4
203430.889	3
203455.085	2
203481.891	1
203659.890	0
203767.599	0
203767.599	0
204035.779	20
204111.218	26
204151.568	25
204264.055	24
204264.055	23
204413.328	22
204413.328	21
204413.328	20
204484.365	40
205030.245	39
205030.245	38
205054.601	37
205086.846	36
205138.915	35
205186.172	34
205300.374	33
205300.374	32
205383.796	31
205383.796	30
205506.396	29
205506.396	28
205549.042	27
205549.042	26
205573.619	25
205614.455	24
205637.031	23
205977.670	22
206002.336	21
206557.303	27
206849.780	47
207045.986	46
207045.986	45
207099.812	44
207099.812	43
207099.812	42
207143.313	41
207149.147	40
207317.567	39
207317.567	38
207330.175	37
207581.803	36
207581.803	35
207916.675	34
207916.675	33
207916.675	32
207916.675	31
207986.527	30
208179.635	29
208484.447	28
208517.754	27
208595.466	26
208595.466	25
208779.367	24
208812.956	23
208812.956	22
208857.985	21
208925.459	20
208925.459	19
209009.319	18
209009.319	17
209027.287	16
209346.300	15
209424.493	14
209479.802	13
209628.045	12
210215.492	11
210215.492	10
210215.492	9
210372.537	8
210415.765	7
210415.765	6
210654.840	5
210654.840	4
210671.613	24
210791.831	23
211012.060	22
211093.971	21
211093.971	20
211093.971	19
211292.195	18
211447.586	34
