# completamenti	seed_123456789	seed_2010924726	seed_417893401	seed_281668658	seed_1918141768
19940	7,3946	7,0486	7,8016	7,4684	7,2718
19960	7,3954	7,0524	7,8032	7,4671	7,2681
19980	7,3980	7,0567	7,7979	7,4627	7,2679
20000	7,3953	7,0560	7,7978	7,4637	7,2685
20020	7,3927	7,0548	7,7974	7,4627	7,2662
20040	7,3907	7,0569	7,7952	7,4568	7,2651
20060	7,3881	7,0569	7,7932	7,4560	7,2657
20080	7,3902	7,0553	7,7933	7,4545	7,2655
20100	7,3929	7,0550	7,7978	7,4567	7,2653
20120	7,3930	7,0570	7,7983	7,4539	7,2658
20140	7,3917	7,0572	7,7984	7,4523	7,2624
20160	7,3868	7,0581	7,8029	7,4489	7,2620
20180	7,3869	7,0584	7,8124	7,4460	7,2613
20200	7,3859	7,0588	7,8180	7,4439	7,2572
20220	7,3801	7,0595	7,8173	7,4489	7,2569
20240	7,3777	7,0596	7,8169	7,4483	7,2547
20260	7,3709	7,0607	7,8180	7,4527	7,2524
20280	7,3711	7,0570	7,8178	7,4537	7,2506
20300	7,3686	7,0583	7,8197	7,4550	7,2510
20320	7,3643	7,0593	7,8262	7,4577	7,2527
20340	7,3598	7,0566	7,8282	7,4587	7,2508
20360	7,3557	7,0560	7,8271	7,4579	7,2519
20380	7,3542	7,0563	7,8250	7,4548	7,2512
20400	7,3519	7,0600	7,8243	7,4507	7,2503
20420	7,3545	7,0599	7,8261	7,4497	7,2500
20440	7,3551	7,0600	7,8242	7,4562	7,2529
20460	7,3535	7,0629	7,8274	7,4554	7,2548
20480	7,3497	7,0650	7,8318	7,4544	7,2560
20500	7,3541	7,0660	7,8356	7,4532	7,2606
20520	7,3635	7,0650	7,8442	7,4502	7,2650
20540	7,3709	7,0635	7,8491	7,4478	7,2679
20560	7,3736	7,0599	7,8524	7,4427	7,2699
20580	7,3736	7,0586	7,8539	7,4408	7,2682
20600	7,3712	7,0609	7,8585	7,4390	7,2688
20620	7,3714	7,0555	7,8602	7,4402	7,2692
20640	7,3704	7,0544	7,8581	7,4424	7,2688
20660	7,3715	7,0570	7,8576	7,4415	7,2656
20680	7,3660	7,0538	7,8551	7,4396	7,2655
20700	7,3671	7,0551	7,8554	7,4418	7,2644
20720	7,3650	7,0576	7,8558	7,4374	7,2650
20740	7,3635	7,0567	7,8598	7,4400	7,2691
20760	7,3648	7,0537	7,8580	7,4485	7,2713
20780	7,3643	7,0526	7,8569	7,4484	7,2711
20800	7,3638	7,0519	7,8618	7,4469	7,2711
20820	7,3618	7,0514	7,8689	7,4500	7,2707
20840	7,3638	7,0477	7,8762	7,4527	7,2741
20860	7,3653	7,0481	7,8907	7,4533	7,2783
20880	7,3656	7,0461	7,8996	7,4516	7,2777
20900	7,3690	7,0422	7,9086	7,4505	7,2781
20920	7,3688	7,0417	7,9105	7,4483	7,2802
20940	7,3680	7,0404	7,9115	7,4462	7,2785
20960	7,3660	7,0371	7,9130	7,4460	7,2783
20980	7,3659	7,0334	7,9137	7,4437	7,2817
21000	7,3641	7,0310	7,9139	7,4440	7,2822
21020	7,3641	7,0312	7,9118	7,4419	7,2848
21040	7,3689	7,0301	7,9079	7,4430	7,2854
21060	7,3678	7,0275	7,9057	7,4432	7,2879
21080	7,3674	7,0248	7,9070	7,4423	7,2832
21100	7,3709	7,0230	7,9066	7,4400	7,2851
21120	7,3668	7,0209	7,9069	7,4376	7,2842
21140	7,3670	7,0208	7,9037	7,4359	7,2874
21160	7,3659	7,0198	7,8995	7,4337	7,2868
21180	7,3683	7,0199	7,8991	7,4340	7,2857
21200	7,3671	7,0216	7,8934	7,4343	7,2857
21220	7,3702	7,0211	7,8934	7,4336	7,2817
21240	7,3718	7,0199	7,8969	7,4384	7,2830
21260	7,3719	7,0213	7,8946	7,4413	7,2813
21280	7,3716	7,0221	7,8946	7,4431	7,2820
21300	7,3725	7,0283	7,8968	7,4460	7,2817
21320	7,3700	7,0280	7,8961	7,4444	7,2807
21340	7,3687	7,0317	7,8941	7,4456	7,2811
21360	7,3671	7,0285	7,9000	7,4449	7,2851
21380	7,3634	7,0257	7,9021	7,4461	7,2877
21400	7,3642	7,0240	7,9022	7,4468	7,2881
21420	7,3660	7,0219	7,9043	7,4489	7,2934
21440	7,3639	7,0194	7,9057	7,4503	7,2954
21460	7,3620	7,0195	7,9090	7,4504	7,2953
21480	7,3633	7,0179	7,9043	7,4525	7,2967
21500	7,3632	7,0178	7,9016	7,4505	7,2984
21520	7,3617	7,0154	7,8987	7,4480	7,3007
21540	7,3604	7,0189	7,8980	7,4511	7,3004
21560	7,3574	7,0234	7,8992	7,4540	7,2994
21580	7,3534	7,0249	7,8984	7,4557	7,3009
21600	7,3579	7,0249	7,8951	7,4568	7,3009
21620	7,3602	7,0245	7,8918	7,4554	7,2978
21640	7,3621	7,0231	7,8899	7,4556	7,2939
21660	7,3663	7,0286	7,8891	7,4569	7,2921
21680	7,3661	7,0323	7,8891	7,4569	7,2889
21700	7,3630	7,0306	7,8876	7,4552	7,2829
21720	7,3645	7,0288	7,8847	7,4561	7,2834
21740	7,3659	7,0286	7,8801	7,4568	7,2823
21760	7,3670	7,0268	7,8791	7,4567	7,2796
21780	7,3669	7,0300	7,8800	7,4547	7,2811
21800	7,3688	7,0326	7,8799	7,4598	7,2844
21820	7,3667	7,0316	7,8793	7,4611	7,2842
21840	7,3719	7,0304	7,8815	7,4586	7,2831
21860	7,3819	7,0274	7,8803	7,4575	7,2791
21880	7,3875	7,0301	7,8817	7,4564	7,2826
21900	7,3886	7,0300	7,8825	7,4523	7,2875
21920	7,3890	7,0279	7,8823	7,4504	7,2873
21940	7,3925	7,0286	7,8855	7,4497	7,2860
21960	7,3909	7,0317	7,8889	7,4499	7,2860
21980	7,3916	7,0338	7,8942	7,4490	7,2862
22000	7,3975	7,0328	7,8942	7,4478	7,2826
22020	7,4003	7,0321	7,8938	7,4464	7,2814
22040	7,4005	7,0319	7,8911	7,4449	7,2861
22060	7,4027	7,0297	7,8919	7,4491	7,2857
22080	7,4072	7,0276	7,8886	7,4468	7,2841
22100	7,4109	7,0262	7,8853	7,4456	7,2828
22120	7,4123	7,0252	7,8794	7,4452	7,2835
22140	7,4150	7,0243	7,8736	7,4439	7,2798
22160	7,4166	7,0253	7,8715	7,4449	7,2785
22180	7,4199	7,0256	7,8709	7,4407	7,2733
22200	7,4188	7,0228	7,8699	7,4388	7,2726
22220	7,4177	7,0240	7,8662	7,4378	7,2731
22240	7,4170	7,0252	7,8633	7,4356	7,2682
22260	7,4145	7,0257	7,8620	7,4338	7,2647
22280	7,4157	7,0244	7,8591	7,4340	7,2619
22300	7,4235	7,0245	7,8578	7,4306	7,2593
22320	7,4261	7,0227	7,8574	7,4277	7,2572
22340	7,4261	7,0289	7,8602	7,4249	7,2566
22360	7,4283	7,0340	7,8585	7,4225	7,2519
22380	7,4278	7,0357	7,8567	7,4229	7,2491
22400	7,4240	7,0334	7,8542	7,4248	7,2464
22420	7,4205	7,0345	7,8499	7,4251	7,2438
22440	7,4171	7,0354	7,8456	7,4223	7,2415
22460	7,4161	7,0354	7,8486	7,4262	7,2387
22480	7,4151	7,0364	7,8506	7,4249	7,2328
22500	7,4100	7,0352	7,8501	7,4263	7,2289
22520	7,4099	7,0357	7,8492	7,4252	7,2262
22540	7,4107	7,0369	7,8490	7,4257	7,2259
22560	7,4069	7,0390	7,8486	7,4299	7,2250
22580	7,4135	7,0393	7,8510	7,4319	7,2215
22600	7,4152	7,0406	7,8507	7,4320	7,2204
22620	7,4158	7,0478	7,8486	7,4319	7,2204
22640	7,4134	7,0525	7,8445	7,4335	7,2182
22660	7,4147	7,0526	7,8420	7,4331	7,2169
22680	7,4208	7,0537	7,8376	7,4314	7,2147
22700	7,4211	7,0569	7,8322	7,4308	7,2124
22720	7,4188	7,0603	7,8284	7,4279	7,2130
22740	7,4170	7,0618	7,8264	7,4269	7,2116
22760	7,4143	7,0603	7,8243	7,4249	7,2091
22780	7,4118	7,0590	7,8219	7,4293	7,2106
22800	7,4110	7,0587	7,8207	7,4315	7,2103
22820	7,4085	7,0575	7,8187	7,4330	7,2083
22840	7,4078	7,0572	7,8196	7,4327	7,2078
22860	7,4099	7,0552	7,8207	7,4340	7,2092
22880	7,4109	7,0536	7,8203	7,4332	7,2129
22900	7,4093	7,0515	7,8264	7,4326	7,2130
22920	7,4182	7,0493	7,8281	7,4342	7,2145
22940	7,4294	7,0463	7,8282	7,4324	7,2188
22960	7,4353	7,0468	7,8246	7,4329	7,2185
22980	7,4344	7,0459	7,8211	7,4290	7,2213
23000	7,4329	7,0444	7,8147	7,4264	7,2227
23020	7,4361	7,0416	7,8146	7,4240	7,2252
23040	7,4365	7,0423	7,8137	7,4219	7,2252
23060	7,4380	7,0396	7,8118	7,4233	7,2287
23080	7,4374	7,0399	7,8113	7,4221	7,2336
23100	7,4382	7,0423	7,8085	7,4184	7,2357
23120	7,4404	7,0402	7,8054	7,4183	7,2351
23140	7,4411	7,0420	7,8036	7,4143	7,2324
23160	7,4404	7,0428	7,8031	7,4128	7,2338
23180	7,4406	7,0441	7,8030	7,4188	7,2345
23200	7,4395	7,0501	7,8012	7,4187	7,2355
23220	7,4387	7,0537	7,7998	7,4158	7,2339
23240	7,4380	7,0538	7,7945	7,4158	7,2371
23260	7,4373	7,0527	7,7922	7,4204	7,2397
23280	7,4344	7,0492	7,7928	7,4224	7,2392
23300	7,4336	7,0481	7,7913	7,4240	7,2357
23320	7,4355	7,0488	7,7935	7,4236	7,2341
23340	7,4370	7,0464	7,7956	7,4236	7,2334
23360	7,4386	7,0466	7,7962	7,4242	7,2322
23380	7,4374	7,0468	7,7958	7,4242	7,2297
23400	7,4342	7,0443	7,7936	7,4244	7,2254
23420	7,4308	7,0420	7,7934	7,4288	7,2318
23440	7,4305	7,0452	7,7917	7,4267	7,2351
23460	7,4286	7,0462	7,7903	7,4254	7,2357
23480	7,4264	7,0478	7,7894	7,4260	7,2349
23500	7,4236	7,0461	7,7931	7,4275	7,2348
23520	7,4226	7,0473	7,7978	7,4275	7,2347
23540	7,4212	7,0486	7,8029	7,4268	7,2378
23560	7,4189	7,0450	7,8064	7,4258	7,2390
23580	7,4176	7,0439	7,8058	7,4254	7,2460
23600	7,4134	7,0466	7,8006	7,4264	7,2485
23620	7,4118	7,0480	7,7984	7,4242	7,2473
23640	7,4106	7,0468	7,7972	7,4237	7,2456
23660	7,4071	7,0463	7,7958	7,4234	7,2520
23680	7,4045	7,0464	7,7955	7,4186	7,2541
23700	7,4017	7,0448	7,7942	7,4184	7,2572
23720	7,3997	7,0465	7,7910	7,4163	7,2616
23740	7,3981	7,0474	7,7889	7,4140	7,2593
23760	7,3996	7,0482	7,8001	7,4171	7,2591
23780	7,3987	7,0489	7,8017	7,4220	7,2602
23800	7,4004	7,0515	7,8016	7,4268	7,2632
23820	7,3994	7,0618	7,8041	7,4277	7,2598
23840	7,4005	7,0690	7,8068	7,4281	7,2609
23860	7,3970	7,0735	7,8080	7,4281	7,2620
23880	7,3982	7,0738	7,8098	7,4273	7,2611
23900	7,3995	7,0734	7,8092	7,4281	7,2585
23920	7,3971	7,0728	7,8074	7,4291	7,2615
23940	7,3981	7,0708	7,8085	7,4308	7,2615
23960	7,3998	7,0707	7,8041	7,4297	7,2597
23980	7,4002	7,0702	7,8077	7,4387	7,2577
24000	7,3961	7,0678	7,8080	7,4435	7,2579
24020	7,3969	7,0684	7,8075	7,4439	7,2568
24040	7,3964	7,0670	7,8091	7,4411	7,2552
24060	7,3927	7,0670	7,8143	7,4388	7,2574
24080	7,3928	7,0697	7,8142	7,4374	7,2561
24100	7,3905	7,0685	7,8131	7,4350	7,2537
24120	7,3861	7,0662	7,8121	7,4370	7,2538
24140	7,3839	7,0675	7,8172	7,4400	7,2541
24160	7,3819	7,0709	7,8174	7,4382	7,2531
24180	7,3768	7,0694	7,8137	7,4403	7,2517
24200	7,3719	7,0712	7,8204	7,4437	7,2526
24220	7,3739	7,0706	7,8210	7,4458	7,2503
24240	7,3733	7,0694	7,8211	7,4456	7,2459
24260	7,3704	7,0674	7,8220	7,4455	7,2454
24280	7,3695	7,0698	7,8220	7,4471	7,2430
24300	7,3679	7,0708	7,8222	7,4461	7,2409
24320	7,3648	7,0704	7,8221	7,4464	7,2425
24340	7,3612	7,0744	7,8305	7,4444	7,2393
24360	7,3577	7,0776	7,8358	7,4431	7,2390
24380	7,3571	7,0804	7,8399	7,4409	7,2414
24400	7,3582	7,0804	7,8432	7,4397	7,2424
24420	7,3583	7,0785	7,8419	7,4413	7,2418
24440	7,3587	7,0821	7,8456	7,4381	7,2441
24460	7,3583	7,0857	7,8483	7,4382	7,2458
24480	7,3584	7,0875	7,8515	7,4383	7,2433
24500	7,3563	7,0857	7,8528	7,4404	7,2438
24520	7,3529	7,0891	7,8558	7,4349	7,2448
24540	7,3528	7,0898	7,8566	7,4342	7,2480
24560	7,3494	7,0933	7,8578	7,4301	7,2498
24580	7,3460	7,0942	7,8551	7,4302	7,2525
24600	7,3434	7,0940	7,8551	7,4307	7,2529
24620	7,3429	7,0951	7,8557	7,4311	7,2524
24640	7,3450	7,0976	7,8522	7,4287	7,2502
24660	7,3454	7,0959	7,8496	7,4299	7,2491
24680	7,3430	7,0970	7,8487	7,4299	7,2481
24700	7,3407	7,1048	7,8451	7,4322	7,2465
24720	7,3417	7,1078	7,8450	7,4333	7,2463
24740	7,3403	7,1094	7,8456	7,4338	7,2480
24760	7,3399	7,1078	7,8429	7,4373	7,2506
24780	7,3395	7,1080	7,8445	7,4376	7,2563
24800	7,3412	7,1065	7,8450	7,4345	7,2592
24820	7,3368	7,1066	7,8428	7,4329	7,2615
24840	7,3387	7,1073	7,8396	7,4346	7,2627
24860	7,3436	7,1046	7,8410	7,4324	7,2618
24880	7,3428	7,1032	7,8395	7,4284	7,2639
24900	7,3387	7,1050	7,8399	7,4267	7,2643
24920	7,3384	7,1090	7,8415	7,4242	7,2629
24940	7,3371	7,1050	7,8452	7,4219	7,2626
24960	7,3343	7,1058	7,8439	7,4202	7,2606
24980	7,3362	7,1068	7,8436	7,4209	7,2602
25000	7,3400	7,1082	7,8454	7,4186	7,2625
25020	7,3382	7,1068	7,8484	7,4193	7,2629
25040	7,3349	7,1117	7,8493	7,4201	7,2630
25060	7,3374	7,1165	7,8472	7,4195	7,2614
25080	7,3399	7,1149	7,8483	7,4172	7,2594
25100	7,3401	7,1197	7,8453	7,4154	7,2608
25120	7,3409	7,1224	7,8444	7,4159	7,2640
25140	7,3419	7,1220	7,8423	7,4138	7,2696
25160	7,3423	7,1197	7,8409	7,4142	7,2708
25180	7,3418	7,1189	7,8443	7,4118	7,2708
25200	7,3424	7,1178	7,8421	7,4160	7,2684
25220	7,3425	7,1191	7,8412	7,4162	7,2670
25240	7,3465	7,1210	7,8396	7,4155	7,2674
25260	7,3543	7,1231	7,8365	7,4135	7,2664
25280	7,3552	7,1240	7,8362	7,4108	7,2652
25300	7,3551	7,1219	7,8356	7,4090	7,2628
25320	7,3554	7,1209	7,8353	7,4097	7,2592
25340	7,3604	7,1197	7,8346	7,4087	7,2586
25360	7,3671	7,1199	7,8340	7,4069	7,2561
25380	7,3728	7,1186	7,8332	7,4037	7,2542
25400	7,3752	7,1199	7,8316	7,4041	7,2517
25420	7,3764	7,1213	7,8276	7,4056	7,2492
25440	7,3799	7,1187	7,8282	7,4035	7,2518
25460	7,3785	7,1186	7,8243	7,4024	7,2538
25480	7,3781	7,1242	7,8207	7,4026	7,2526
25500	7,3779	7,1277	7,8191	7,4007	7,2521
25520	7,3776	7,1298	7,8153	7,3975	7,2516
25540	7,3779	7,1296	7,8141	7,3984	7,2525
25560	7,3795	7,1307	7,8117	7,3972	7,2553
25580	7,3789	7,1366	7,8106	7,3932	7,2568
25600	7,3775	7,1389	7,8082	7,3919	7,2562
25620	7,3806	7,1382	7,8077	7,3927	7,2565
25640	7,3789	7,1381	7,8032	7,3904	7,2555
25660	7,3764	7,1405	7,8024	7,3870	7,2563
25680	7,3764	7,1432	7,8005	7,3852	7,2563
25700	7,3779	7,1442	7,7959	7,3816	7,2574
25720	7,3787	7,1441	7,7949	7,3815	7,2583
25740	7,3779	7,1445	7,7967	7,3844	7,2615
25760	7,3778	7,1444	7,7969	7,3859	7,2619
25780	7,3744	7,1439	7,7947	7,3854	7,2615
25800	7,3717	7,1447	7,8018	7,3852	7,2632
25820	7,3713	7,1455	7,8060	7,3878	7,2666
25840	7,3730	7,1455	7,8050	7,3895	7,2661
25860	7,3712	7,1439	7,8033	7,3890	7,2668
25880	7,3710	7,1456	7,8053	7,3902	7,2656
25900	7,3723	7,1433	7,8073	7,3959	7,2664
25920	7,3712	7,1427	7,8044	7,4037	7,2674
25940	7,3704	7,1387	7,8049	7,4114	7,2642
25960	7,3737	7,1354	7,8050	7,4205	7,2645
25980	7,3764	7,1340	7,8028	7,4274	7,2634
26000	7,3743	7,1357	7,8020	7,4285	7,2611
26020	7,3734	7,1329	7,8022	7,4260	7,2608
26040	7,3707	7,1314	7,8030	7,4254	7,2599
26060	7,3673	7,1278	7,8004	7,4237	7,2591
26080	7,3656	7,1266	7,8002	7,4225	7,2576
26100	7,3651	7,1317	7,8005	7,4232	7,2558
26120	7,3657	7,1345	7,7979	7,4214	7,2513
26140	7,3642	7,1324	7,8009	7,4193	7,2506
26160	7,3639	7,1317	7,8018	7,4164	7,2529
26180	7,3637	7,1337	7,8033	7,4141	7,2509
26200	7,3631	7,1342	7,8014	7,4124	7,2520
26220	7,3635	7,1329	7,8021	7,4126	7,2505
26240	7,3652	7,1356	7,8006	7,4102	7,2514
26260	7,3642	7,1385	7,8001	7,4112	7,2498
26280	7,3635	7,1440	7,8016	7,4093	7,2492
26300	7,3613	7,1476	7,8016	7,4094	7,2478
26320	7,3629	7,1471	7,7984	7,4131	7,2463
26340	7,3650	7,1469	7,7980	7,4138	7,2470
26360	7,3646	7,1469	7,7969	7,4132	7,2488
26380	7,3674	7,1466	7,7954	7,4132	7,2488
26400	7,3703	7,1477	7,7958	7,4147	7,2471
26420	7,3718	7,1456	7,7969	7,4129	7,2465
26440	7,3712	7,1446	7,7994	7,4127	7,2473
26460	7,3718	7,1456	7,7957	7,4123	7,2481
26480	7,3732	7,1465	7,7964	7,4112	7,2449
26500	7,3692	7,1452	7,7972	7,4087	7,2454
26520	7,3662	7,1466	7,7960	7,4060	7,2469
26540	7,3645	7,1449	7,7929	7,4051	7,2525
26560	7,3642	7,1459	7,7893	7,4032	7,2567
26580	7,3665	7,1471	7,7863	7,4020	7,2579
26600	7,3652	7,1458	7,7855	7,4010	7,2588
26620	7,3627	7,1468	7,7844	7,3978	7,2554
26640	7,3626	7,1463	7,7828	7,3961	7,2594
26660	7,3636	7,1456	7,7809	7,3954	7,2630
26680	7,3639	7,1466	7,7834	7,3975	7,2620
26700	7,3644	7,1489	7,7814	7,3985	7,2642
26720	7,3651	7,1458	7,7814	7,3957	7,2678
26740	7,3639	7,1458	7,7802	7,3941	7,2681
26760	7,3624	7,1454	7,7790	7,3963	7,2658
26780	7,3637	7,1424	7,7770	7,3961	7,2673
26800	7,3640	7,1418	7,7762	7,3967	7,2705
26820	7,3638	7,1382	7,7757	7,3962	7,2688
26840	7,3622	7,1354	7,7743	7,3929	7,2694
26860	7,3641	7,1347	7,7743	7,3918	7,2704
26880	7,3649	7,1309	7,7744	7,3921	7,2771
26900	7,3648	7,1300	7,7745	7,3939	7,2780
26920	7,3655	7,1315	7,7782	7,3922	7,2797
26940	7,3644	7,1310	7,7802	7,3905	7,2822
26960	7,3663	7,1301	7,7806	7,3897	7,2856
26980	7,3686	7,1275	7,7781	7,3868	7,2852
27000	7,3704	7,1292	7,7763	7,3863	7,2862
27020	7,3689	7,1315	7,7757	7,3831	7,2876
27040	7,3683	7,1331	7,7733	7,3791	7,2889
27060	7,3666	7,1317	7,7715	7,3775	7,2882
27080	7,3661	7,1303	7,7705	7,3773	7,2862
27100	7,3660	7,1296	7,7717	7,3769	7,2861
27120	7,3665	7,1329	7,7715	7,3752	7,2854
27140	7,3683	7,1369	7,7709	7,3742	7,2828
27160	7,3698	7,1361	7,7704	7,3741	7,2814
27180	7,3673	7,1343	7,7699	7,3708	7,2842
27200	7,3671	7,1352	7,7679	7,3712	7,2860
27220	7,3680	7,1361	7,7644	7,3710	7,2892
27240	7,3665	7,1339	7,7624	7,3681	7,2896
27260	7,3638	7,1336	7,7628	7,3659	7,2896
27280	7,3631	7,1314	7,7667	7,3646	7,2903
27300	7,3620	7,1286	7,7716	7,3637	7,2912
27320	7,3627	7,1290	7,7767	7,3630	7,2902
27340	7,3604	7,1320	7,7794	7,3672	7,2876
27360	7,3592	7,1383	7,7792	7,3714	7,2878
27380	7,3575	7,1388	7,7798	7,3769	7,2885
27400	7,3535	7,1374	7,7812	7,3810	7,2869
27420	7,3522	7,1338	7,7847	7,3816	7,2856
27440	7,3520	7,1341	7,7863	7,3829	7,2853
27460	7,3527	7,1321	7,7902	7,3827	7,2840
27480	7,3519	7,1311	7,7899	7,3823	7,2831
27500	7,3506	7,1315	7,7887	7,3823	7,2817
27520	7,3494	7,1303	7,7888	7,3821	7,2799
27540	7,3473	7,1318	7,7878	7,3836	7,2805
27560	7,3465	7,1313	7,7895	7,3814	7,2795
27580	7,3481	7,1314	7,7903	7,3824	7,2790
27600	7,3513	7,1314	7,7909	7,3805	7,2791
27620	7,3514	7,1298	7,7873	7,3794	7,2799
27640	7,3505	7,1316	7,7866	7,3791	7,2862
27660	7,3507	7,1327	7,7878	7,3772	7,2879
27680	7,3509	7,1321	7,7881	7,3769	7,2896
27700	7,3501	7,1338	7,7882	7,3754	7,2885
27720	7,3481	7,1366	7,7884	7,3762	7,2887
27740	7,3486	7,1385	7,7909	7,3761	7,2889
27760	7,3472	7,1364	7,7939	7,3756	7,2905
27780	7,3454	7,1368	7,7948	7,3767	7,2928
27800	7,3446	7,1354	7,7976	7,3776	7,2941
27820	7,3450	7,1372	7,7969	7,3768	7,2926
27840	7,3500	7,1358	7,7976	7,3779	7,2917
27860	7,3553	7,1361	7,8022	7,3788	7,2934
27880	7,3600	7,1348	7,8025	7,3784	7,2970
27900	7,3610	7,1340	7,8032	7,3769	7,2952
27920	7,3586	7,1341	7,8007	7,3759	7,2959
27940	7,3584	7,1335	7,8021	7,3730	7,2962
27960	7,3596	7,1337	7,8038	7,3727	7,2945
27980	7,3592	7,1412	7,8010	7,3729	7,2940
28000	7,3582	7,1486	7,8012	7,3705	7,2966
28020	7,3583	7,1544	7,8015	7,3689	7,3005
28040	7,3577	7,1601	7,8021	7,3676	7,2998
28060	7,3590	7,1596	7,8014	7,3666	7,3000
28080	7,3634	7,1631	7,8010	7,3685	7,2989
28100	7,3635	7,1629	7,8033	7,3659	7,2976
28120	7,3624	7,1637	7,8028	7,3659	7,2959
28140	7,3608	7,1741	7,8024	7,3654	7,2964
28160	7,3614	7,1829	7,8024	7,3659	7,2953
28180	7,3642	7,1918	7,8025	7,3649	7,2952
28200	7,3638	7,1981	7,8012	7,3645	7,2929
28220	7,3658	7,2007	7,8029	7,3630	7,2916
28240	7,3678	7,2016	7,8009	7,3637	7,2906
28260	7,3693	7,2020	7,7968	7,3640	7,2894
28280	7,3705	7,2034	7,7949	7,3624	7,2934
28300	7,3736	7,2040	7,7952	7,3603	7,2944
28320	7,3749	7,2009	7,7946	7,3580	7,2969
28340	7,3733	7,2020	7,7935	7,3583	7,2964
28360	7,3727	7,2004	7,7927	7,3581	7,2978
28380	7,3726	7,2003	7,7894	7,3609	7,2980
28400	7,3755	7,1986	7,7908	7,3605	7,2967
28420	7,3779	7,1987	7,7910	7,3612	7,2960
28440	7,3761	7,1972	7,7905	7,3628	7,2980
28460	7,3747	7,1968	7,7904	7,3646	7,3002
28480	7,3750	7,1974	7,7900	7,3645	7,3004
28500	7,3744	7,1953	7,7870	7,3637	7,2982
28520	7,3730	7,1950	7,7851	7,3656	7,2989
28540	7,3754	7,1950	7,7875	7,3640	7,3004
28560	7,3731	7,1935	7,7844	7,3636	7,3033
28580	7,3722	7,1936	7,7861	7,3654	7,3007
28600	7,3750	7,1927	7,7906	7,3637	7,3016
28620	7,3791	7,1922	7,7915	7,3621	7,3021
28640	7,3804	7,1900	7,7879	7,3641	7,3020
28660	7,3828	7,1892	7,7878	7,3658	7,3052
28680	7,3817	7,1860	7,7898	7,3652	7,3051
28700	7,3843	7,1858	7,7889	7,3654	7,3068
28720	7,3840	7,1889	7,7916	7,3663	7,3074
28740	7,3839	7,1879	7,7935	7,3665	7,3092
28760	7,3824	7,1832	7,7941	7,3655	7,3110
28780	7,3823	7,1825	7,7922	7,3642	7,3131
28800	7,3862	7,1808	7,7912	7,3643	7,3116
28820	7,3932	7,1802	7,7914	7,3659	7,3109
28840	7,3952	7,1779	7,7932	7,3642	7,3105
28860	7,3953	7,1769	7,7929	7,3617	7,3077
28880	7,3949	7,1724	7,7936	7,3609	7,3039
28900	7,3936	7,1702	7,7953	7,3605	7,2985
28920	7,3959	7,1677	7,7934	7,3572	7,2965
28940	7,3970	7,1680	7,7918	7,3559	7,2942
28960	7,3962	7,1672	7,7938	7,3564	7,2926
28980	7,3947	7,1648	7,7901	7,3539	7,2911
29000	7,3945	7,1641	7,7888	7,3539	7,2918
29020	7,3957	7,1669	7,7875	7,3571	7,2908
29040	7,3952	7,1673	7,7862	7,3564	7,2870
29060	7,3938	7,1664	7,7822	7,3549	7,2868
29080	7,3906	7,1684	7,7807	7,3546	7,2859
29100	7,3891	7,1700	7,7794	7,3547	7,2849
29120	7,3882	7,1685	7,7794	7,3556	7,2844
29140	7,3889	7,1673	7,7810	7,3543	7,2846
29160	7,3863	7,1684	7,7790	7,3542	7,2848
29180	7,3837	7,1694	7,7765	7,3512	7,2839
29200	7,3829	7,1691	7,7744	7,3497	7,2840
29220	7,3826	7,1715	7,7732	7,3485	7,2843
29240	7,3838	7,1720	7,7727	7,3467	7,2821
29260	7,3836	7,1770	7,7695	7,3452	7,2823
29280	7,3837	7,1811	7,7673	7,3442	7,2832
29300	7,3841	7,1827	7,7679	7,3450	7,2839
29320	7,3831	7,1822	7,7691	7,3445	7,2822
29340	7,3821	7,1837	7,7697	7,3440	7,2810
29360	7,3825	7,1873	7,7671	7,3445	7,2829
29380	7,3857	7,1855	7,7676	7,3449	7,2841
29400	7,3871	7,1860	7,7706	7,3447	7,2849
29420	7,3896	7,1864	7,7706	7,3455	7,2862
29440	7,3920	7,1849	7,7689	7,3450	7,2851
29460	7,3951	7,1852	7,7659	7,3430	7,2847
29480	7,3966	7,1846	7,7658	7,3436	7,2844
29500	7,3978	7,1818	7,7642	7,3424	7,2835
29520	7,3994	7,1804	7,7624	7,3411	7,2834
29540	7,3986	7,1816	7,7624	7,3404	7,2827
29560	7,3955	7,1791	7,7601	7,3373	7,2839
29580	7,3956	7,1791	7,7580	7,3359	7,2856
29600	7,3925	7,1787	7,7590	7,3345	7,2863
29620	7,3931	7,1788	7,7600	7,3349	7,2884
29640	7,3930	7,1779	7,7597	7,3363	7,2877
29660	7,3900	7,1764	7,7575	7,3325	7,2887
29680	7,3887	7,1738	7,7579	7,3328	7,2890
29700	7,3887	7,1715	7,7566	7,3315	7,2891
29720	7,3893	7,1707	7,7548	7,3289	7,2891
29740	7,3888	7,1702	7,7541	7,3297	7,2909
29760	7,3902	7,1661	7,7553	7,3283	7,2887
29780	7,3913	7,1643	7,7596	7,3291	7,2915
29800	7,3915	7,1662	7,7593	7,3268	7,2917
29820	7,3924	7,1651	7,7581	7,3265	7,2937
29840	7,3923	7,1654	7,7571	7,3248	7,2930
29860	7,3932	7,1666	7,7564	7,3229	7,2921
29880	7,3930	7,1664	7,7568	7,3222	7,2914
