# completamenti	seed_123456789	seed_2010924726	seed_417893401	seed_281668658	seed_1918141768
19940	367,2558	353,4660	383,4407	361,5919	355,3242
19960	367,3195	353,3465	383,3181	361,5883	355,1942
19980	367,2697	353,4793	383,1684	361,4672	355,3179
20000	367,1774	353,5425	383,0723	361,5234	355,2841
20020	367,0803	353,4679	382,9770	361,5295	355,2192
20040	367,0261	353,4047	382,9763	361,3660	355,1851
20060	366,9245	353,4316	382,9154	361,2723	355,1528
20080	367,0414	353,3768	382,7747	361,2061	355,1012
20100	367,0937	353,3139	382,7751	361,4192	355,1517
20120	367,0601	353,2428	382,7736	361,3424	355,0942
20140	367,0601	353,3134	382,7788	361,2331	355,0128
20160	366,9283	353,3811	382,8302	361,1454	354,9071
20180	366,8707	353,2882	383,0919	361,1115	354,8760
20200	366,8347	353,2527	383,4715	360,9088	354,8142
20220	366,6997	353,3317	383,7164	360,9397	354,7381
20240	366,5890	353,3261	383,6753	361,1190	354,6742
20260	366,4373	353,3531	383,5958	361,2508	354,5659
20280	366,4221	353,2495	383,5914	361,4524	354,4875
20300	366,3918	353,2157	383,5614	361,4482	354,4470
20320	366,3615	353,1856	383,6789	361,6061	354,5505
20340	366,2957	353,1218	383,7922	361,6610	354,5474
20360	366,1452	353,0291	383,7865	361,6877	354,4684
20380	366,0977	352,9667	383,6534	361,5885	354,6071
20400	366,0514	353,0024	383,4763	361,5082	354,4996
20420	366,1231	353,2658	383,3952	361,5291	354,5761
20440	366,0539	353,2171	383,4136	361,7459	354,6933
20460	366,1623	353,1245	383,4142	361,8428	354,6881
20480	366,0929	353,1288	383,5599	361,7279	354,5998
20500	365,9995	353,1799	383,5770	361,6953	354,8757
20520	366,2084	353,0185	383,9568	361,5984	355,0318
20540	366,7321	352,9559	384,3277	361,6504	355,0597
20560	367,0155	352,8304	384,4764	361,5315	355,0847
20580	367,0319	352,7732	384,4734	361,4726	354,9563
20600	366,9245	352,7968	384,4045	361,4579	354,9201
20620	366,9002	352,6707	384,5194	361,4935	354,9020
20640	366,8158	352,5284	384,4008	361,6635	354,8202
20660	366,8003	352,5822	384,3466	361,7393	354,6573
20680	366,6930	352,4888	384,1984	361,6308	354,6030
20700	366,5940	352,5901	384,1674	361,6457	354,6346
20720	366,4821	352,7163	384,1296	361,5584	354,6137
20740	366,4438	352,7836	384,2550	361,5549	354,7826
20760	366,4514	352,6704	384,3809	361,7318	354,9821
20780	366,4033	352,5781	384,3231	362,2511	354,9888
20800	366,4495	352,5120	384,4205	362,3549	355,0093
20820	366,3154	352,4939	384,6268	362,3199	355,0268
20840	366,2683	352,4071	384,9865	362,2951	354,9559
20860	366,3408	352,4172	385,4063	362,2265	355,0985
20880	366,4195	352,3948	386,0675	362,0694	355,1195
20900	366,6310	352,3304	386,4363	362,0093	355,1697
20920	366,5790	352,2526	386,5480	361,9692	355,0742
20940	366,4990	352,2840	386,4365	361,8751	355,0692
20960	366,4464	352,2618	386,4012	361,8803	355,0716
20980	366,4589	352,1339	386,5159	361,8308	355,0523
21000	366,5113	352,0851	386,4004	361,8803	355,0021
21020	366,5326	351,9641	386,3108	361,8257	355,0894
21040	366,7467	351,8360	386,2658	361,8477	355,1947
21060	366,7882	351,7242	386,1744	361,8352	355,1193
21080	366,7884	351,6185	386,2236	361,7860	355,1003
21100	366,8467	351,5990	386,2435	361,7474	355,1769
21120	366,8313	351,5289	386,3303	361,6684	355,3592
21140	366,8193	351,5201	386,2653	361,6049	355,4598
21160	366,8296	351,4455	386,1709	361,5957	355,6814
21180	366,7852	351,3777	386,1246	361,5580	355,7235
21200	366,8671	351,4809	386,0381	361,4907	355,6626
21220	366,8430	351,4303	385,9490	361,5397	355,6492
21240	366,8935	351,3574	386,1578	361,5715	355,6715
21260	366,8587	351,3078	386,0542	361,5892	355,6113
21280	366,7826	351,2791	385,9830	361,6095	355,5744
21300	366,7850	351,4734	386,0290	361,7254	355,6011
21320	366,6697	351,4829	385,9535	361,7445	355,4832
21340	366,6348	351,5198	385,9522	361,8638	355,5298
21360	366,6921	351,4447	386,1388	361,8302	355,6786
21380	366,6478	351,4376	386,4271	361,8350	356,0377
21400	366,6398	351,3337	386,4453	361,8217	355,9700
21420	366,7266	351,3330	386,4753	361,9093	356,2567
21440	366,6860	351,1944	386,3754	361,9295	356,4987
21460	366,6254	351,1171	386,4485	361,8239	356,4484
21480	366,5967	351,0607	386,3716	361,8521	356,4692
21500	366,5949	351,1102	386,2717	361,8144	356,5428
21520	366,6216	350,9781	386,2051	361,7225	356,5171
21540	366,4802	351,1031	386,1483	361,7600	356,4042
21560	366,3457	351,2708	386,2016	361,9603	356,2837
21580	366,2387	351,4075	386,2176	362,0679	356,2580
21600	366,3879	351,3631	386,1400	362,1271	356,2603
21620	366,4799	351,2659	386,0638	362,1033	356,1924
21640	366,5445	351,1861	386,0281	362,0873	356,0861
21660	366,7432	351,1883	385,9854	362,1250	355,9998
21680	366,8154	351,3683	386,1016	362,1300	355,9075
21700	366,6508	351,4187	386,0463	362,0855	355,7885
21720	366,6535	351,3132	385,9342	362,0846	355,7165
21740	366,8042	351,3019	385,8511	362,0854	355,6717
21760	366,8993	351,2172	385,7514	362,1103	355,5772
21780	366,8146	351,2949	385,7509	362,0937	355,5908
21800	366,8146	351,4445	385,8149	362,1426	355,7088
21820	366,8114	351,4740	385,7577	362,2260	355,6823
21840	366,9369	351,4570	385,7749	362,1533	355,5878
21860	367,3503	351,4214	385,6947	362,1310	355,5352
21880	367,7572	351,5397	385,6821	362,0814	355,6102
21900	367,9325	351,5624	385,6411	362,0732	355,8174
21920	367,9245	351,5455	385,5678	362,0516	355,9375
21940	367,9722	351,5021	385,6660	362,0397	355,8577
21960	367,9360	351,5206	385,9393	361,9812	355,8707
21980	367,9465	351,5257	386,2135	361,9482	355,8492
22000	367,9977	351,5839	386,2475	361,8969	355,8487
22020	368,0404	351,5033	386,1813	361,8580	355,7199
22040	368,0571	351,3602	386,0542	361,7317	355,8161
22060	368,1441	351,3162	385,9796	362,0036	355,8770
22080	368,2247	351,2286	385,9496	361,9534	355,8445
22100	368,4171	351,1885	385,8552	361,8878	355,6991
22120	368,4736	351,1214	385,7539	361,8958	355,6508
22140	368,5847	351,0903	385,6303	361,8962	355,5814
22160	368,6694	351,1132	385,5047	361,8571	355,5116
22180	368,7220	351,0877	385,4505	361,7399	355,3866
22200	368,8368	351,0212	385,4031	361,6288	355,2787
22220	368,7130	351,0626	385,3654	361,5846	355,2277
22240	368,6327	351,1525	385,2205	361,5596	355,1178
22260	368,5409	351,1150	385,1828	361,4206	355,0435
22280	368,4851	351,0485	385,0869	361,3499	354,9442
22300	368,6487	350,9668	385,0186	361,2994	354,8679
22320	368,9528	350,9507	384,8725	361,2549	354,7967
22340	368,9555	351,1138	384,9558	361,2074	354,7849
22360	368,9363	351,2919	384,9477	361,1367	354,6763
22380	368,8208	351,4489	384,8378	361,1180	354,5849
22400	368,7404	351,4895	384,7376	361,2532	354,5463
22420	368,7159	351,5065	384,7559	361,2428	354,4448
22440	368,6264	351,4300	384,7047	361,1498	354,4228
22460	368,5080	351,3131	384,7157	361,4099	354,3723
22480	368,4439	351,2671	384,9309	361,3632	354,2929
22500	368,3472	351,2384	385,0970	361,4101	354,1816
22520	368,2818	351,2124	384,9660	361,3900	354,1198
22540	368,2587	351,1975	384,9136	361,3588	354,0569
22560	368,2578	351,2156	384,8906	361,4739	354,0097
22580	368,4170	351,3260	385,0282	361,7152	353,9375
22600	368,5766	351,2556	384,9399	361,7955	353,8361
22620	368,5353	351,4209	384,8352	361,7453	353,7900
22640	368,4491	351,6328	384,6588	361,6529	353,7283
22660	368,4253	351,6076	384,5896	361,6137	353,7208
22680	368,4639	351,5338	384,4416	361,5321	353,6821
22700	368,6944	351,6116	384,2571	361,5610	353,6123
22720	368,6664	351,6290	384,1423	361,4571	353,6554
22740	368,5608	351,8783	384,0018	361,4173	353,7089
22760	368,5182	351,8636	383,9661	361,4139	353,5979
22780	368,3900	351,8217	383,9136	361,6213	353,6100
22800	368,3083	351,7703	383,8968	361,7081	353,5272
22820	368,2874	351,7214	383,8863	361,7613	353,4615
22840	368,2218	351,7149	383,8306	361,6845	353,3880
22860	368,1839	351,6831	383,8141	361,6558	353,3683
22880	368,2347	351,5979	383,7186	361,5953	353,6026
22900	368,1931	351,5874	383,9783	361,5426	353,6914
22920	368,3537	351,5919	384,0405	361,4712	353,7783
22940	368,6654	351,5273	383,9921	361,5072	353,7044
22960	369,0633	351,5856	383,8172	361,4577	353,6447
22980	369,2724	351,7257	383,7035	361,3610	353,6367
23000	369,2271	351,6753	383,5393	361,3001	353,7035
23020	369,1815	351,5652	383,4575	361,1586	353,7229
23040	369,1436	351,4951	383,4327	361,1684	353,7173
23060	369,0698	351,3998	383,3503	361,2839	353,6198
23080	369,0294	351,3762	383,2959	361,2652	353,5880
23100	369,1033	351,5038	383,2218	361,1449	353,6353
23120	369,0972	351,4323	383,1038	361,0480	353,5616
23140	368,9921	351,4031	383,0245	361,0066	353,4860
23160	368,9196	351,4016	383,0398	360,9182	353,5497
23180	368,8250	351,3705	383,0245	361,0568	353,4518
23200	368,8328	351,5526	382,9603	361,0537	353,5627
23220	368,8226	351,7930	382,9568	361,0200	353,5663
23240	368,7904	351,7910	382,8741	360,9098	353,6389
23260	368,7529	351,6979	382,7759	360,7838	353,7630
23280	368,6496	351,5504	382,9309	360,8394	353,8040
23300	368,6346	351,5541	382,9363	360,8640	353,7401
23320	368,6129	351,4867	382,9584	360,8458	353,6398
23340	368,6740	351,4204	382,9964	360,8281	353,5589
23360	368,6844	351,3638	383,0076	360,7990	353,5192
23380	368,8153	351,3470	382,9599	360,6941	353,4326
23400	368,7060	351,4115	382,8486	360,6768	353,3266
23420	368,5856	351,3051	382,7424	360,6621	353,4394
23440	368,6401	351,3262	382,7279	360,7169	353,6577
23460	368,6149	351,3942	382,5918	360,6365	353,7615
23480	368,5569	351,5260	382,5172	360,5501	353,7352
23500	368,4643	351,4870	382,6096	360,8303	353,6680
23520	368,3474	351,5080	382,7863	360,8310	353,6061
23540	368,2787	351,4816	383,0776	360,8415	353,7217
23560	368,2334	351,3948	383,3170	360,8042	353,8450
23580	368,2236	351,3659	383,2924	360,7730	354,0649
23600	368,0995	351,3646	383,2409	360,7955	354,2625
23620	368,0116	351,3241	383,2119	360,7571	354,1929
23640	367,9833	351,2770	383,1623	360,6818	354,1374
23660	367,8561	351,2214	383,1760	360,5697	354,3281
23680	367,7981	351,2598	383,1162	360,4633	354,7585
23700	367,6912	351,2102	383,0913	360,4237	354,8766
23720	367,6175	351,2126	383,0063	360,3401	354,9660
23740	367,5621	351,1636	382,8917	360,3018	355,1792
23760	367,5962	351,1436	383,2425	360,2776	355,1665
23780	367,5894	351,0586	383,5962	360,5520	355,1538
23800	367,6807	351,1151	383,5925	360,8809	355,1246
23820	367,7339	351,5712	383,6056	361,0146	355,0498
23840	367,6867	351,9171	383,5513	360,9855	354,9490
23860	367,6057	352,2609	383,7513	360,8958	355,1199
23880	367,6018	352,3016	383,8172	360,8531	355,0739
23900	367,7897	352,2342	383,8423	360,9424	355,0332
23920	367,7778	352,1908	383,7705	360,9478	355,1215
23940	367,6857	352,0677	383,7981	361,0233	355,0897
23960	367,6318	352,0788	383,7847	361,0070	355,0136
23980	367,6622	352,0071	383,8072	361,2127	354,8790
24000	367,5870	351,9261	383,8421	361,5763	354,8168
24020	367,5130	351,9315	383,8746	361,6988	354,7594
24040	367,4642	351,9395	383,9621	361,6417	354,6936
24060	367,2965	351,8884	384,0501	361,4633	354,6725
24080	367,1968	351,9253	383,9977	361,4276	354,6508
24100	367,0885	351,9786	383,9782	361,2999	354,5777
24120	367,0004	351,9059	383,9412	361,3236	354,6433
24140	366,9733	351,8234	384,1112	361,4935	354,5663
24160	366,8497	351,9317	384,1907	361,5015	354,5375
24180	366,7195	351,9496	384,1270	361,5605	354,5729
24200	366,6320	352,0185	384,3857	361,5743	354,4769
24220	366,6547	352,0133	384,4317	361,7916	354,4257
24240	366,6506	352,0054	384,5427	361,9112	354,3522
24260	366,6219	351,9296	384,5335	361,8475	354,3825
24280	366,5737	351,8963	384,4314	361,8294	354,3172
24300	366,5429	351,8814	384,3518	361,7846	354,2368
24320	366,4754	351,9187	384,3255	361,8383	354,3167
24340	366,3935	352,1646	384,4654	361,8057	354,2485
24360	366,2964	352,3785	384,6667	361,7266	354,2743
24380	366,2237	352,6022	384,9046	361,6334	354,2220
24400	366,3151	352,6371	385,0885	361,7470	354,3859
24420	366,3061	352,5734	385,0818	361,8032	354,3503
24440	366,4038	352,5585	385,0355	361,7889	354,3834
24460	366,4059	352,8947	385,1819	361,7757	354,3595
24480	366,3907	352,9243	385,2318	361,7302	354,2675
24500	366,3574	352,9625	385,2605	361,8323	354,2178
24520	366,3037	353,0254	385,2855	361,7638	354,3551
24540	366,2139	353,0520	385,2018	361,7320	354,3374
24560	366,1491	353,1413	385,2061	361,7202	354,3467
24580	366,0379	353,0317	385,1524	361,6728	354,5327
24600	365,9422	353,0414	385,0869	361,6456	354,6208
24620	365,8789	353,0758	385,0397	361,6234	354,6080
24640	365,9232	353,0702	385,0077	361,5788	354,5639
24660	365,8921	353,0597	384,8995	361,6215	354,5352
24680	365,8683	353,0575	384,7698	361,6113	354,5136
24700	365,8603	353,2352	384,6681	361,6102	354,5238
24720	365,7854	353,5374	384,6049	361,6081	354,5269
24740	365,7436	353,6613	384,4716	361,5981	354,5129
24760	365,6829	353,6396	384,4171	361,6205	354,5571
24780	365,6124	353,6359	384,4540	361,6920	354,9112
24800	365,6413	353,5513	384,4411	361,6505	355,0975
24820	365,6295	353,5160	384,3839	361,5721	355,1546
24840	365,6318	353,5959	384,3756	361,7493	355,2455
24860	365,6542	353,4906	384,3794	361,7330	355,2237
24880	365,7261	353,3939	384,3516	361,6552	355,2446
24900	365,6367	353,3704	384,3023	361,5750	355,1697
24920	365,5421	353,3330	384,3522	361,5024	355,1016
24940	365,4538	353,2750	384,5465	361,4763	355,0819
24960	365,4128	353,2556	384,4704	361,4030	355,0490
24980	365,3532	353,2944	384,4686	361,3311	354,9681
25000	365,3989	353,2734	384,5347	361,3432	354,9942
25020	365,3766	353,2736	384,6601	361,3025	355,1550
25040	365,3804	353,2909	384,6975	361,4061	355,1614
25060	365,4014	353,5466	384,6633	361,3604	355,2906
25080	365,4072	353,6158	384,6934	361,2627	355,2337
25100	365,4516	353,7159	384,5539	361,1724	355,3041
25120	365,5095	354,0033	384,5715	361,2652	355,3645
25140	365,4262	354,0424	384,5638	361,2062	355,6208
25160	365,3804	354,0078	384,4953	361,2161	355,8003
25180	365,3320	353,9654	384,7319	361,1715	355,7937
25200	365,2968	353,9087	384,7576	361,2669	355,7686
25220	365,2237	353,9421	384,6859	361,3467	355,7095
25240	365,3415	353,9544	384,5803	361,2930	355,8338
25260	365,6887	353,9951	384,4499	361,2193	355,8001
25280	365,9154	354,0391	384,4909	361,1736	355,7842
25300	365,9508	354,0429	384,3689	361,0936	355,6852
25320	365,8892	353,9757	384,4251	361,1886	355,6450
25340	365,9772	353,9526	384,3816	361,1668	355,5913
25360	366,4722	353,9684	384,3511	361,0503	355,5346
25380	366,6715	353,9565	384,2930	360,9349	355,4265
25400	366,8929	353,8938	384,1924	360,8611	355,3593
25420	366,8610	353,8852	384,1032	360,8234	355,2821
25440	366,8555	353,8613	384,1195	360,8942	355,2806
25460	366,8262	353,8103	383,9776	360,8676	355,3537
25480	366,7900	354,0060	383,8929	360,8156	355,3228
25500	366,7141	354,1310	383,7883	360,7589	355,3160
25520	366,6476	354,1939	383,7488	360,6142	355,3171
25540	366,6757	354,2636	383,6497	360,5828	355,3522
25560	366,6246	354,2504	383,5331	360,6221	355,3791
25580	366,5157	354,2611	383,5009	360,5584	355,5177
25600	366,4929	354,4494	383,3815	360,5299	355,4939
25620	366,6581	354,4073	383,2946	360,5318	355,5165
25640	366,5805	354,3568	383,2339	360,5112	355,4460
25660	366,5384	354,4227	383,1613	360,4576	355,4629
25680	366,5658	354,4911	383,0980	360,4002	355,4545
25700	366,5209	354,4927	383,0226	360,3286	355,5056
25720	366,4879	354,4422	382,8821	360,2428	355,4799
25740	366,4137	354,4533	382,9483	360,2258	355,5710
25760	366,3694	354,4903	383,0153	360,3061	355,6200
25780	366,2741	354,4872	382,9158	360,4167	355,5416
25800	366,1910	354,5016	383,0720	360,4398	355,5669
25820	366,2042	354,5690	383,3790	360,4248	355,6197
25840	366,2818	354,5844	383,3661	360,4810	355,6380
25860	366,2782	354,6359	383,3734	360,4227	355,6313
25880	366,2036	354,7655	383,3186	360,3987	355,5517
25900	366,2799	354,7076	383,2707	360,5076	355,7369
25920	366,2545	354,6982	383,2375	360,7773	355,7309
25940	366,2809	354,6129	383,2846	361,0820	355,6287
25960	366,2759	354,5175	383,2409	361,5138	355,6701
25980	366,2593	354,4698	383,1954	361,9140	355,6434
26000	366,2402	354,5608	383,1560	362,0907	355,6226
26020	366,2108	354,5145	383,0699	362,0737	355,5475
26040	366,1347	354,5206	383,0416	361,9549	355,5565
26060	366,0061	354,4789	383,0580	362,0183	355,6155
26080	365,9489	354,4439	383,0197	361,9770	355,6064
26100	365,9195	354,5001	382,9624	361,9208	355,5690
26120	365,9008	354,7276	382,8613	361,8080	355,4871
26140	365,8545	354,7049	382,9192	361,6913	355,4802
26160	365,8413	354,6939	382,9902	361,6012	355,5404
26180	365,7915	354,6680	383,0258	361,5238	355,4945
26200	365,6689	354,7448	382,9825	361,4666	355,5176
26220	365,7081	354,7192	382,9454	361,5926	355,5959
26240	365,7567	354,6947	382,8481	361,5721	355,5647
26260	365,7284	354,7946	382,7302	361,6124	355,5214
26280	365,6337	354,8577	382,7730	361,5475	355,4300
26300	365,5410	354,9272	382,7840	361,5410	355,3321
26320	365,4905	354,9757	382,6589	361,6726	355,3251
26340	365,5823	354,8741	382,6152	361,6740	355,2951
26360	365,5478	354,8462	382,5865	361,6471	355,3262
26380	365,5479	354,7674	382,4962	361,7036	355,2981
26400	365,7547	354,7615	382,4694	361,8604	355,2451
26420	365,6840	354,7178	382,5179	361,8821	355,2200
26440	365,6120	354,7290	382,5897	361,8378	355,2342
26460	365,5458	354,7162	382,5310	361,8591	355,1776
26480	365,5384	354,7854	382,4833	361,8556	355,0906
26500	365,5021	354,8276	382,3798	361,7591	355,0322
26520	365,4085	354,8786	382,3322	361,6693	355,0009
26540	365,3369	354,8502	382,3090	361,6867	355,1691
26560	365,3524	354,8076	382,2108	361,7305	355,4575
26580	365,4694	354,8286	382,1659	361,6835	355,5027
26600	365,4090	354,8041	382,1198	361,6488	355,4738
26620	365,3867	354,7897	382,0410	361,5940	355,3957
26640	365,3108	354,8633	382,0517	361,5683	355,3474
26660	365,2703	354,7989	382,0080	361,5352	355,5256
26680	365,2133	354,7637	382,0449	361,5658	355,5955
26700	365,1836	354,7222	382,2106	361,6537	355,6215
26720	365,2042	354,7360	382,2120	361,6168	355,6620
26740	365,0995	354,6892	382,1776	361,5688	355,7216
26760	365,0422	354,6173	382,1735	361,6823	355,6868
26780	365,0740	354,6522	382,1464	361,6391	355,6842
26800	365,0821	354,5741	382,0419	361,6352	355,8305
26820	365,0717	354,4978	381,9586	361,6162	355,8354
26840	365,0018	354,4560	381,9819	361,5882	355,7924
26860	364,9839	354,4061	382,0703	361,5117	355,8936
26880	364,9088	354,3241	382,0245	361,5092	356,0184
26900	364,9081	354,3035	381,9413	361,5939	356,0201
26920	364,9698	354,4612	382,0787	361,5067	356,0052
26940	364,8906	354,5326	382,2176	361,4600	356,0033
26960	364,9342	354,4752	382,1407	361,3856	356,1135
26980	365,0068	354,4159	382,0908	361,3342	356,1159
27000	365,0635	354,4090	382,0040	361,2490	356,1410
27020	365,1257	354,5493	381,9746	361,2028	356,1424
27040	365,0916	354,6872	381,8856	361,1372	356,1356
27060	364,9925	354,6855	381,8343	361,0312	356,1077
27080	364,9886	354,6382	381,7678	361,0070	356,0346
27100	364,9841	354,5774	381,7819	361,1198	355,9706
27120	365,0234	354,5882	381,7210	361,0650	355,9996
27140	364,9921	354,8703	381,6848	361,0710	355,9163
27160	365,0502	354,8990	381,6499	361,0286	355,8402
27180	364,9316	354,8468	381,5570	360,9387	355,9153
27200	364,8878	354,7961	381,4823	360,8809	355,9421
27220	364,8908	354,7911	381,4008	360,8256	355,9425
27240	364,8520	354,7515	381,3214	360,7665	355,9986
27260	364,7493	354,6550	381,3574	360,7398	355,9679
27280	364,7299	354,6335	381,4752	360,6996	355,9388
27300	364,6420	354,5446	381,7215	360,7001	355,8918
27320	364,7018	354,4985	382,0335	360,6671	355,8624
27340	364,6350	354,5833	382,1702	360,7767	355,8249
27360	364,5852	354,8302	382,2276	360,8691	355,7350
27380	364,5207	354,9238	382,1785	361,0762	355,7900
27400	364,4213	354,9086	382,1420	361,3206	355,8125
27420	364,3858	354,8092	382,0880	361,3402	355,7193
27440	364,3158	354,7941	382,0719	361,4221	355,6311
27460	364,3292	354,7453	382,0357	361,3994	355,6057
27480	364,3356	354,7300	382,0794	361,3998	355,5253
27500	364,2783	354,6758	381,9960	361,4644	355,4970
27520	364,2543	354,6399	381,9810	361,4424	355,4895
27540	364,1162	354,5951	381,9110	361,5596	355,4810
27560	364,0691	354,5827	381,9411	361,5616	355,4867
27580	364,0317	354,6034	381,9191	361,5774	355,4873
27600	364,2882	354,5458	381,9167	361,4896	355,5125
27620	364,3525	354,5069	381,8359	361,4875	355,4822
27640	364,2906	354,5009	381,7795	361,4450	355,7082
27660	364,2152	354,6179	381,8011	361,4068	355,8453
27680	364,1447	354,5330	381,8500	361,5171	355,8982
27700	364,0870	354,5393	381,9370	361,4969	355,8516
27720	364,0651	354,5935	381,9354	361,5989	355,7990
27740	363,9982	354,7545	381,9310	361,6367	355,7329
27760	363,9516	354,7398	382,0830	361,5186	355,7813
27780	363,8754	354,7213	382,2040	361,6148	355,8702
27800	363,8492	354,6993	382,1909	361,7619	355,9563
27820	363,8030	354,8249	382,1982	361,6945	355,9130
27840	363,9278	354,8222	382,1310	361,6980	355,8294
27860	364,1320	354,7725	382,1779	361,7027	355,8498
27880	364,3611	354,7363	382,2687	361,5812	356,0259
27900	364,3997	354,7386	382,2735	361,5632	355,9972
27920	364,3602	354,7457	382,2028	361,5027	355,9730
27940	364,2873	354,7512	382,1884	361,4220	355,8788
27960	364,3671	354,8160	382,1987	361,4535	355,8405
27980	364,4078	355,0565	382,1419	361,4356	355,8449
28000	364,3523	355,4122	382,1133	361,4094	355,8773
28020	364,2974	355,7165	382,0573	361,3881	355,9857
28040	364,2324	356,0254	381,9814	361,3158	356,0170
28060	364,2512	356,2445	381,9422	361,3077	355,9632
28080	364,4145	356,3126	381,8704	361,2972	355,9219
28100	364,6037	356,3802	381,8300	361,2974	355,8803
28120	364,5493	356,2894	381,8217	361,3471	355,8576
28140	364,5097	356,4526	381,8018	361,3227	355,9849
28160	364,4328	356,7696	381,7220	361,2510	355,9139
28180	364,4577	357,3476	381,7082	361,1897	355,8657
28200	364,4626	357,6873	381,6352	361,1508	355,7653
28220	364,4389	357,8761	381,6626	361,1069	355,6963
28240	364,5467	357,9736	381,6183	361,1024	355,7062
28260	364,6203	357,9466	381,5387	361,0673	355,7601
28280	364,7282	357,8745	381,4560	360,9891	355,8193
28300	364,8194	357,8665	381,3966	360,9174	355,8109
28320	364,8023	357,7654	381,3932	360,8334	355,9592
28340	364,7973	357,7745	381,3475	360,8226	355,9943
28360	364,7706	357,8530	381,2866	360,8463	355,9967
28380	364,7537	357,8045	381,1558	360,9693	356,0514
28400	364,7488	357,7996	381,1772	360,9651	356,0360
28420	364,8715	357,8328	381,2832	360,9740	355,9956
28440	364,8575	357,7978	381,3278	361,0267	355,9835
28460	364,8210	357,6950	381,2377	361,2909	355,9482
28480	364,7482	357,6571	381,2399	361,3932	355,9719
28500	364,7415	357,6489	381,1474	361,4582	355,9174
28520	364,7122	357,6202	381,0905	361,4946	355,9176
28540	364,7011	357,5917	381,1440	361,4480	355,9275
28560	364,5998	357,5856	381,1663	361,4573	356,0426
28580	364,6428	357,5718	381,1072	361,4619	355,9578
28600	364,7407	357,5223	381,2352	361,4080	355,9250
28620	364,8081	357,4894	381,2946	361,3421	355,8727
28640	364,7809	357,4328	381,1610	361,2703	355,8468
28660	364,8650	357,4250	381,0648	361,3260	355,9331
28680	364,8808	357,3702	381,0755	361,2276	355,9124
28700	364,8589	357,3161	381,0520	361,2207	355,8792
28720	364,8665	357,3739	381,1394	361,1913	355,9361
28740	364,8449	357,3484	381,1618	361,3837	356,0408
28760	364,8375	357,2579	381,1319	361,4169	356,0351
28780	364,7890	357,2156	381,0708	361,3832	356,1779
28800	364,9009	357,2020	381,0141	361,3085	356,1529
28820	365,1118	357,1647	380,9412	361,2931	356,0982
28840	365,4455	357,1264	380,9338	361,2246	356,1000
28860	365,4296	357,1219	380,9116	361,2092	356,0468
28880	365,3993	357,0418	380,8996	361,1445	355,9277
28900	365,3767	356,9828	380,8730	361,1385	355,8442
28920	365,4017	356,9576	380,8566	361,1237	355,7718
28940	365,4617	357,0123	380,7656	361,0416	355,7467
28960	365,4212	356,9794	380,8411	360,9579	355,7288
28980	365,4487	356,9625	380,8157	360,9306	355,6402
29000	365,3973	356,8835	380,7382	360,9326	355,6748
29020	365,3931	356,8429	380,6189	361,0297	355,6425
29040	365,3525	357,0332	380,5862	361,0372	355,5653
29060	365,2914	357,0675	380,5718	360,9809	355,4962
29080	365,2557	357,0813	380,4963	361,0017	355,4576
29100	365,1903	357,0483	380,3897	360,9251	355,3900
29120	365,1519	357,0384	380,3636	361,0183	355,3561
29140	365,1627	357,0270	380,4568	360,9817	355,3457
29160	365,1330	356,9657	380,4056	360,9173	355,2699
29180	365,0771	356,9803	380,2790	360,8445	355,2319
29200	364,9952	356,9054	380,1671	360,7699	355,2228
29220	364,9456	356,8764	380,1212	360,6717	355,1811
29240	365,0264	356,8789	380,0386	360,6366	355,1660
29260	365,1082	356,9587	379,9419	360,6196	355,1520
29280	365,0865	357,2140	379,8891	360,6278	355,1446
29300	365,1417	357,3616	379,9072	360,6872	355,2362
29320	365,0873	357,3775	379,9352	360,8060	355,1984
29340	365,0183	357,4070	379,9083	360,8025	355,1746
29360	364,9739	357,4537	379,8211	360,7686	355,1534
29380	365,1948	357,4404	379,8509	360,6883	355,4030
29400	365,3163	357,3923	379,8287	360,6814	355,4511
29420	365,4282	357,4121	379,7897	360,6926	355,4671
29440	365,3577	357,3571	379,7146	360,7099	355,4089
29460	365,4798	357,3586	379,5876	360,6757	355,3481
29480	365,5645	357,3157	379,4910	360,7145	355,2685
29500	365,6280	357,2231	379,4319	360,7269	355,2365
29520	365,5672	357,1669	379,4081	360,6579	355,1882
29540	365,5385	357,2144	379,3647	360,6050	355,1484
29560	365,4413	357,1840	379,3020	360,5571	355,1646
29580	365,4106	357,1615	379,2625	360,4755	355,2117
29600	365,3472	357,1449	379,2515	360,5142	355,3289
29620	365,3242	357,1030	379,1652	360,4843	355,4034
29640	365,3005	357,1464	379,1192	360,4739	355,5074
29660	365,2207	357,1504	379,1035	360,4287	355,4426
29680	365,1533	357,0931	379,0814	360,4434	355,4789
29700	365,0728	357,0230	379,0233	360,4254	355,4742
29720	365,0451	357,0628	378,8972	360,3374	355,4360
29740	365,0183	357,0449	378,9069	360,3260	355,4644
29760	365,0151	356,9787	378,8737	360,2867	355,4494
29780	365,0342	356,9347	379,0384	360,3599	355,5265
29800	364,9605	356,9418	378,9805	360,3080	355,5110
29820	364,9788	357,0276	378,9266	360,3355	355,5059
29840	364,9460	357,0375	378,9318	360,4261	355,4959
29860	364,9393	357,1139	378,9290	360,3617	355,5434
29880	364,9004	357,0870	378,9119	360,2827	355,7330
