# s=55 S=80
# time_s	level
22180.946	38
22180.946	37
22180.946	36
22268.989	35
22315.895	34
22315.895	33
22389.891	53
22463.918	52
22643.407	67
22676.166	66
22784.268	65
22784.268	64
22784.268	63
22837.104	62
22837.104	61
22854.466	60
22864.936	59
22864.936	58
22864.936	57
22921.932	56
22921.932	55
22921.932	54
22970.280	53
22970.280	52
23108.284	51
23108.284	50
23152.649	49
23261.302	48
23413.723	47
23413.723	46
23600.578	45
23600.578	44
23600.578	43
23600.578	42
23714.175	41
24198.432	40
24212.001	39
24284.093	38
24284.093	37
24344.772	36
24730.751	35
24730.751	34
24945.514	33
25039.595	32
25039.595	31
25039.595	30
25039.595	29
25164.406	28
25411.465	27
25411.465	26
25411.465	25
25461.419	24
25495.082	23
25542.111	22
25614.425	21
25789.552	20
25789.552	19
25789.552	18
25789.552	17
25873.682	16
25920.640	15
25928.968	35
26152.592	34
26256.161	33
26256.161	32
26256.161	31
26640.238	51
26696.007	50
26812.059	62
26814.256	61
26840.104	60
27129.762	59
27502.321	58
27502.321	57
27502.321	56
27502.321	55
27615.727	54
27723.596	53
27792.176	52
27855.093	51
27855.093	50
28012.371	49
28012.371	48
28012.371	47
28012.371	46
28012.371	45
28012.371	44
28012.371	43
28217.429	42
28217.429	41
28373.071	40
28386.903	39
28531.941	38
28531.941	37
28531.941	36
28628.875	35
28683.796	34
28683.796	33
28683.796	32
28685.674	31
28757.731	30
28803.458	29
29024.237	28
29024.237	27
29024.237	26
29040.773	25
29084.597	24
29243.241	23
29243.241	22
29243.241	21
29243.241	20
29243.241	19
29243.241	18
29305.459	17
29605.941	37
29626.483	36
29814.005	35
29867.272	55
29927.851	54
29927.851	53
30066.367	63
30095.110	62
30453.362	61
30453.362	60
30453.362	59
30557.287	58
30557.287	57
30617.685	56
30617.685	55
30630.105	54
30706.974	53
30736.293	52
30894.706	51
30950.035	50
31275.493	49
31342.288	48
31367.434	47
31505.659	46
31505.659	45
31523.853	44
31814.833	43
31875.069	42
32032.350	41
32416.703	40
32422.996	39
32422.996	38
32422.996	37
32422.996	36
32422.996	35
32553.282	34
32553.282	33
32553.282	32
32722.057	31
32722.057	30
32722.057	29
32722.057	28
32774.685	27
32851.492	46
32884.236	45
33022.287	44
33022.287	43
33037.238	63
33164.356	62
33327.069	61
33327.069	60
33327.069	59
33327.069	58
33449.133	57
33449.133	56
33449.133	55
33449.133	54
33465.381	53
33465.381	52
33582.224	51
33582.224	50
33614.960	49
33681.493	48
33788.529	47
33788.529	46
33803.458	45
33861.267	44
33861.267	43
33861.267	42
33951.323	41
33951.390	40
33951.390	39
33951.390	38
33951.390	37
34256.320	36
34327.515	35
34400.909	34
34403.635	33
34434.273	32
34485.644	31
34846.320	30
34912.374	29
34988.648	28
35110.218	27
35110.218	26
35290.259	25
35290.259	24
35290.259	23
35309.757	22
35375.895	21
35502.578	20
35502.578	19
35649.411	18
35649.411	17
35759.485	16
35759.485	15
35906.778	14
35906.778	13
35906.778	12
35906.778	11
35906.778	10
35935.252	9
35948.507	8
36003.598	7
36035.453	6
36155.407	5
36180.606	4
36228.797	3
36228.797	2
36303.950	1
36373.219	0
36373.219	0
36561.440	0
36691.390	20
36878.465	19
36878.465	18
36949.387	38
36955.684	37
37044.431	36
37044.860	35
37139.447	34
37139.447	33
37139.447	32
37170.030	31
37187.895	30
37219.551	29
37237.633	41
37243.451	40
37358.800	39
37358.800	38
37389.482	37
37445.655	57
37494.610	56
37542.436	55
37542.436	54
37542.436	53
37542.436	52
37566.122	51
37577.275	50
37680.058	49
37680.058	48
37680.058	47
37865.939	46
37865.939	45
37865.939	44
37880.798	43
38099.256	42
38195.536	41
38296.038	40
38569.835	39
38569.835	38
38569.835	37
38569.835	36
38667.527	35
38667.527	34
38692.975	33
38723.316	32
38829.564	31
38829.564	30
38959.936	29
39026.749	28
39026.749	27
39026.749	26
39056.480	25
39056.480	24
39056.480	23
39128.104	22
39128.104	21
39128.104	20
39446.238	19
39466.601	18
39615.796	17
39894.180	16
39894.180	15
39894.180	14
39894.180	13
39912.554	12
39979.581	11
39979.581	10
39999.010	9
40169.473	8
40192.878	28
40242.052	27
40409.972	26
40409.972	25
40409.972	24
40505.979	23
40505.979	22
40520.226	42
40548.317	41
40548.317	40
40568.708	39
40568.708	38
40584.132	40
40653.513	39
40653.513	38
40706.587	37
40721.101	36
40748.693	35
40818.225	34
40818.225	33
40912.413	53
40927.645	52
40977.144	51
41028.660	50
41095.887	49
41095.887	48
41195.804	47
41195.804	46
41206.180	45
41324.514	44
41430.941	43
41430.941	42
41430.941	41
41454.762	40
41527.206	39
41527.206	38
41527.206	37
41636.400	36
41636.400	35
41636.400	34
41698.591	33
41791.210	32
41919.344	31
41919.344	30
41999.626	29
42104.827	28
42104.827	27
42154.980	26
42232.836	25
42360.947	24
42360.947	23
42572.965	22
42572.965	21
42743.793	20
42743.793	19
42793.268	18
42947.151	17
43107.187	16
43107.187	15
43142.512	14
43142.512	13
43183.421	12
